Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A14006_001
"36081058000","14000US36081058000","Census Tract 580","Census Tract 580, Queens County, New York","ny","140","00","ACSSF","0006910",,,,,"36","081",,,,"058000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140,87986
"36081058100","14000US36081058100","Census Tract 581","Census Tract 581, Queens County, New York","ny","140","00","ACSSF","0006911",,,,,"36","081",,,,"058100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,75665
"36081058200","14000US36081058200","Census Tract 582","Census Tract 582, Queens County, New York","ny","140","00","ACSSF","0006912",,,,,"36","081",,,,"058200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4838,100505
"36081058300","14000US36081058300","Census Tract 583","Census Tract 583, Queens County, New York","ny","140","00","ACSSF","0006913",,,,,"36","081",,,,"058300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736,89028
"36081058500","14000US36081058500","Census Tract 585","Census Tract 585, Queens County, New York","ny","140","00","ACSSF","0006914",,,,,"36","081",,,,"058500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464,79898
"36081058700","14000US36081058700","Census Tract 587","Census Tract 587, Queens County, New York","ny","140","00","ACSSF","0006915",,,,,"36","081",,,,"058700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,69358
"36081058900","14000US36081058900","Census Tract 589","Census Tract 589, Queens County, New York","ny","140","00","ACSSF","0006916",,,,,"36","081",,,,"058900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296,62083
"36081059000","14000US36081059000","Census Tract 590","Census Tract 590, Queens County, New York","ny","140","00","ACSSF","0006917",,,,,"36","081",,,,"059000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466,75750
"36081059100","14000US36081059100","Census Tract 591","Census Tract 591, Queens County, New York","ny","140","00","ACSSF","0006918",,,,,"36","081",,,,"059100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,70867
"36081059200","14000US36081059200","Census Tract 592","Census Tract 592, Queens County, New York","ny","140","00","ACSSF","0006919",,,,,"36","081",,,,"059200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,115625
"36081059300","14000US36081059300","Census Tract 593","Census Tract 593, Queens County, New York","ny","140","00","ACSSF","0006920",,,,,"36","081",,,,"059300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217,70962
"36081059400","14000US36081059400","Census Tract 594","Census Tract 594, Queens County, New York","ny","140","00","ACSSF","0006921",,,,,"36","081",,,,"059400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768,130500
"36081059500","14000US36081059500","Census Tract 595","Census Tract 595, Queens County, New York","ny","140","00","ACSSF","0006922",,,,,"36","081",,,,"059500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5533,72292
"36081059600","14000US36081059600","Census Tract 596","Census Tract 596, Queens County, New York","ny","140","00","ACSSF","0006923",,,,,"36","081",,,,"059600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,72578
"36081059800","14000US36081059800","Census Tract 598","Census Tract 598, Queens County, New York","ny","140","00","ACSSF","0006924",,,,,"36","081",,,,"059800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798,88438
"36081059900","14000US36081059900","Census Tract 599","Census Tract 599, Queens County, New York","ny","140","00","ACSSF","0006925",,,,,"36","081",,,,"059900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255,65446
"36081060000","14000US36081060000","Census Tract 600","Census Tract 600, Queens County, New York","ny","140","00","ACSSF","0006926",,,,,"36","081",,,,"060000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,96875
"36081060100","14000US36081060100","Census Tract 601","Census Tract 601, Queens County, New York","ny","140","00","ACSSF","0006927",,,,,"36","081",,,,"060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324,69052
"36081060300","14000US36081060300","Census Tract 603","Census Tract 603, Queens County, New York","ny","140","00","ACSSF","0006928",,,,,"36","081",,,,"060300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,89375
"36081060600","14000US36081060600","Census Tract 606","Census Tract 606, Queens County, New York","ny","140","00","ACSSF","0006929",,,,,"36","081",,,,"060600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,88214
"36081060701","14000US36081060701","Census Tract 607.01","Census Tract 607.01, Queens County, New York","ny","140","00","ACSSF","0006930",,,,,"36","081",,,,"060701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,
"36081060800","14000US36081060800","Census Tract 608","Census Tract 608, Queens County, New York","ny","140","00","ACSSF","0006931",,,,,"36","081",,,,"060800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,98750
"36081061000","14000US36081061000","Census Tract 610","Census Tract 610, Queens County, New York","ny","140","00","ACSSF","0006932",,,,,"36","081",,,,"061000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,103333
"36081061200","14000US36081061200","Census Tract 612","Census Tract 612, Queens County, New York","ny","140","00","ACSSF","0006933",,,,,"36","081",,,,"061200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,121645
"36081061301","14000US36081061301","Census Tract 613.01","Census Tract 613.01, Queens County, New York","ny","140","00","ACSSF","0006934",,,,,"36","081",,,,"061301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742,73860
"36081061302","14000US36081061302","Census Tract 613.02","Census Tract 613.02, Queens County, New York","ny","140","00","ACSSF","0006935",,,,,"36","081",,,,"061302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36081061400","14000US36081061400","Census Tract 614","Census Tract 614, Queens County, New York","ny","140","00","ACSSF","0006936",,,,,"36","081",,,,"061400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414,125114
"36081061601","14000US36081061601","Census Tract 616.01","Census Tract 616.01, Queens County, New York","ny","140","00","ACSSF","0006937",,,,,"36","081",,,,"061601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145,85987
"36081061602","14000US36081061602","Census Tract 616.02","Census Tract 616.02, Queens County, New York","ny","140","00","ACSSF","0006938",,,,,"36","081",,,,"061602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,108676
"36081061800","14000US36081061800","Census Tract 618","Census Tract 618, Queens County, New York","ny","140","00","ACSSF","0006939",,,,,"36","081",,,,"061800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,81406
"36081061900","14000US36081061900","Census Tract 619","Census Tract 619, Queens County, New York","ny","140","00","ACSSF","0006940",,,,,"36","081",,,,"061900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683,91750
"36081062000","14000US36081062000","Census Tract 620","Census Tract 620, Queens County, New York","ny","140","00","ACSSF","0006941",,,,,"36","081",,,,"062000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431,113125
"36081062100","14000US36081062100","Census Tract 621","Census Tract 621, Queens County, New York","ny","140","00","ACSSF","0006942",,,,,"36","081",,,,"062100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,68558
"36081062200","14000US36081062200","Census Tract 622","Census Tract 622, Queens County, New York","ny","140","00","ACSSF","0006943",,,,,"36","081",,,,"062200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083,103977
"36081062300","14000US36081062300","Census Tract 623","Census Tract 623, Queens County, New York","ny","140","00","ACSSF","0006944",,,,,"36","081",,,,"062300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246,87333
"36081062400","14000US36081062400","Census Tract 624","Census Tract 624, Queens County, New York","ny","140","00","ACSSF","0006945",,,,,"36","081",,,,"062400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36081062500","14000US36081062500","Census Tract 625","Census Tract 625, Queens County, New York","ny","140","00","ACSSF","0006946",,,,,"36","081",,,,"062500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,86607
"36081062600","14000US36081062600","Census Tract 626","Census Tract 626, Queens County, New York","ny","140","00","ACSSF","0006947",,,,,"36","081",,,,"062600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,83083
"36081062700","14000US36081062700","Census Tract 627","Census Tract 627, Queens County, New York","ny","140","00","ACSSF","0006948",,,,,"36","081",,,,"062700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2944,76859
"36081062900","14000US36081062900","Census Tract 629","Census Tract 629, Queens County, New York","ny","140","00","ACSSF","0006949",,,,,"36","081",,,,"062900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034,80573
"36081063000","14000US36081063000","Census Tract 630","Census Tract 630, Queens County, New York","ny","140","00","ACSSF","0006950",,,,,"36","081",,,,"063000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503,112438
"36081063200","14000US36081063200","Census Tract 632","Census Tract 632, Queens County, New York","ny","140","00","ACSSF","0006951",,,,,"36","081",,,,"063200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601,112273
"36081063301","14000US36081063301","Census Tract 633.01","Census Tract 633.01, Queens County, New York","ny","140","00","ACSSF","0006952",,,,,"36","081",,,,"063301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,80156
"36081063302","14000US36081063302","Census Tract 633.02","Census Tract 633.02, Queens County, New York","ny","140","00","ACSSF","0006953",,,,,"36","081",,,,"063302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,85000
"36081063500","14000US36081063500","Census Tract 635","Census Tract 635, Queens County, New York","ny","140","00","ACSSF","0006954",,,,,"36","081",,,,"063500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551,75288
"36081063700","14000US36081063700","Census Tract 637","Census Tract 637, Queens County, New York","ny","140","00","ACSSF","0006955",,,,,"36","081",,,,"063700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,97356
"36081063800","14000US36081063800","Census Tract 638","Census Tract 638, Queens County, New York","ny","140","00","ACSSF","0006956",,,,,"36","081",,,,"063800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516,101957
"36081063900","14000US36081063900","Census Tract 639","Census Tract 639, Queens County, New York","ny","140","00","ACSSF","0006957",,,,,"36","081",,,,"063900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043,77179
"36081064101","14000US36081064101","Census Tract 641.01","Census Tract 641.01, Queens County, New York","ny","140","00","ACSSF","0006958",,,,,"36","081",,,,"064101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,70769
"36081064102","14000US36081064102","Census Tract 641.02","Census Tract 641.02, Queens County, New York","ny","140","00","ACSSF","0006959",,,,,"36","081",,,,"064102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36081064500","14000US36081064500","Census Tract 645","Census Tract 645, Queens County, New York","ny","140","00","ACSSF","0006960",,,,,"36","081",,,,"064500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,77364
"36081064600","14000US36081064600","Census Tract 646","Census Tract 646, Queens County, New York","ny","140","00","ACSSF","0006961",,,,,"36","081",,,,"064600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976,87823
"36081065000","14000US36081065000","Census Tract 650","Census Tract 650, Queens County, New York","ny","140","00","ACSSF","0006962",,,,,"36","081",,,,"065000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742,93409
"36081065400","14000US36081065400","Census Tract 654","Census Tract 654, Queens County, New York","ny","140","00","ACSSF","0006963",,,,,"36","081",,,,"065400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782,99792
"36081065501","14000US36081065501","Census Tract 655.01","Census Tract 655.01, Queens County, New York","ny","140","00","ACSSF","0006964",,,,,"36","081",,,,"065501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36081065600","14000US36081065600","Census Tract 656","Census Tract 656, Queens County, New York","ny","140","00","ACSSF","0006965",,,,,"36","081",,,,"065600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4966,80604
"36081065702","14000US36081065702","Census Tract 657.02","Census Tract 657.02, Queens County, New York","ny","140","00","ACSSF","0006966",,,,,"36","081",,,,"065702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,71382
"36081065703","14000US36081065703","Census Tract 657.03","Census Tract 657.03, Queens County, New York","ny","140","00","ACSSF","0006967",,,,,"36","081",,,,"065703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746,85795
"36081065900","14000US36081065900","Census Tract 659","Census Tract 659, Queens County, New York","ny","140","00","ACSSF","0006968",,,,,"36","081",,,,"065900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884,100039
"36081066000","14000US36081066000","Census Tract 660","Census Tract 660, Queens County, New York","ny","140","00","ACSSF","0006969",,,,,"36","081",,,,"066000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318,68403
"36081066100","14000US36081066100","Census Tract 661","Census Tract 661, Queens County, New York","ny","140","00","ACSSF","0006970",,,,,"36","081",,,,"066100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,88636
"36081066300","14000US36081066300","Census Tract 663","Census Tract 663, Queens County, New York","ny","140","00","ACSSF","0006971",,,,,"36","081",,,,"066300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771,110000
"36081066400","14000US36081066400","Census Tract 664","Census Tract 664, Queens County, New York","ny","140","00","ACSSF","0006972",,,,,"36","081",,,,"066400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9980,92912
"36081066501","14000US36081066501","Census Tract 665.01","Census Tract 665.01, Queens County, New York","ny","140","00","ACSSF","0006973",,,,,"36","081",,,,"066501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149,102708
"36081066701","14000US36081066701","Census Tract 667.01","Census Tract 667.01, Queens County, New York","ny","140","00","ACSSF","0006974",,,,,"36","081",,,,"066701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,86563
"36081066900","14000US36081066900","Census Tract 669","Census Tract 669, Queens County, New York","ny","140","00","ACSSF","0006975",,,,,"36","081",,,,"066900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,70875
"36081067100","14000US36081067100","Census Tract 671","Census Tract 671, Queens County, New York","ny","140","00","ACSSF","0006976",,,,,"36","081",,,,"067100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455,108438
"36081067700","14000US36081067700","Census Tract 677","Census Tract 677, Queens County, New York","ny","140","00","ACSSF","0006977",,,,,"36","081",,,,"067700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,101000
"36081067900","14000US36081067900","Census Tract 679","Census Tract 679, Queens County, New York","ny","140","00","ACSSF","0006978",,,,,"36","081",,,,"067900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344,48640
"36081068000","14000US36081068000","Census Tract 680","Census Tract 680, Queens County, New York","ny","140","00","ACSSF","0006979",,,,,"36","081",,,,"068000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299,101458
"36081068200","14000US36081068200","Census Tract 682","Census Tract 682, Queens County, New York","ny","140","00","ACSSF","0006980",,,,,"36","081",,,,"068200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,89000
"36081068300","14000US36081068300","Census Tract 683","Census Tract 683, Queens County, New York","ny","140","00","ACSSF","0006981",,,,,"36","081",,,,"068300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3970,51491
"36081068700","14000US36081068700","Census Tract 687","Census Tract 687, Queens County, New York","ny","140","00","ACSSF","0006982",,,,,"36","081",,,,"068700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4188,60855
"36081069000","14000US36081069000","Census Tract 690","Census Tract 690, Queens County, New York","ny","140","00","ACSSF","0006983",,,,,"36","081",,,,"069000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752,96875
"36081069300","14000US36081069300","Census Tract 693","Census Tract 693, Queens County, New York","ny","140","00","ACSSF","0006984",,,,,"36","081",,,,"069300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,62476
"36081069400","14000US36081069400","Census Tract 694","Census Tract 694, Queens County, New York","ny","140","00","ACSSF","0006985",,,,,"36","081",,,,"069400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455,82332
"36081069500","14000US36081069500","Census Tract 695","Census Tract 695, Queens County, New York","ny","140","00","ACSSF","0006986",,,,,"36","081",,,,"069500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211,73984
"36081069701","14000US36081069701","Census Tract 697.01","Census Tract 697.01, Queens County, New York","ny","140","00","ACSSF","0006987",,,,,"36","081",,,,"069701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322,86875
"36081069702","14000US36081069702","Census Tract 697.02","Census Tract 697.02, Queens County, New York","ny","140","00","ACSSF","0006988",,,,,"36","081",,,,"069702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518,87168
"36081070300","14000US36081070300","Census Tract 703","Census Tract 703, Queens County, New York","ny","140","00","ACSSF","0006989",,,,,"36","081",,,,"070300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103,68846
"36081070700","14000US36081070700","Census Tract 707","Census Tract 707, Queens County, New York","ny","140","00","ACSSF","0006990",,,,,"36","081",,,,"070700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547,112738
"36081070900","14000US36081070900","Census Tract 709","Census Tract 709, Queens County, New York","ny","140","00","ACSSF","0006991",,,,,"36","081",,,,"070900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869,97026
"36081071100","14000US36081071100","Census Tract 711","Census Tract 711, Queens County, New York","ny","140","00","ACSSF","0006992",,,,,"36","081",,,,"071100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6448,95368
"36081071303","14000US36081071303","Census Tract 713.03","Census Tract 713.03, Queens County, New York","ny","140","00","ACSSF","0006993",,,,,"36","081",,,,"071303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431,95045
"36081071304","14000US36081071304","Census Tract 713.04","Census Tract 713.04, Queens County, New York","ny","140","00","ACSSF","0006994",,,,,"36","081",,,,"071304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054,55363
"36081071305","14000US36081071305","Census Tract 713.05","Census Tract 713.05, Queens County, New York","ny","140","00","ACSSF","0006995",,,,,"36","081",,,,"071305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4862,81746
"36081071306","14000US36081071306","Census Tract 713.06","Census Tract 713.06, Queens County, New York","ny","140","00","ACSSF","0006996",,,,,"36","081",,,,"071306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361,82205
"36081071600","14000US36081071600","Census Tract 716","Census Tract 716, Queens County, New York","ny","140","00","ACSSF","0006997",,,,,"36","081",,,,"071600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36081071701","14000US36081071701","Census Tract 717.01","Census Tract 717.01, Queens County, New York","ny","140","00","ACSSF","0006998",,,,,"36","081",,,,"071701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805,58941
"36081071702","14000US36081071702","Census Tract 717.02","Census Tract 717.02, Queens County, New York","ny","140","00","ACSSF","0006999",,,,,"36","081",,,,"071702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915,59667
"36081071900","14000US36081071900","Census Tract 719","Census Tract 719, Queens County, New York","ny","140","00","ACSSF","0007000",,,,,"36","081",,,,"071900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438,45924
"36081072100","14000US36081072100","Census Tract 721","Census Tract 721, Queens County, New York","ny","140","00","ACSSF","0007001",,,,,"36","081",,,,"072100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579,63561
"36081072300","14000US36081072300","Census Tract 723","Census Tract 723, Queens County, New York","ny","140","00","ACSSF","0007002",,,,,"36","081",,,,"072300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,118438
"36081072900","14000US36081072900","Census Tract 729","Census Tract 729, Queens County, New York","ny","140","00","ACSSF","0007003",,,,,"36","081",,,,"072900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437,128867
"36081073100","14000US36081073100","Census Tract 731","Census Tract 731, Queens County, New York","ny","140","00","ACSSF","0007004",,,,,"36","081",,,,"073100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507,95536
"36081073700","14000US36081073700","Census Tract 737","Census Tract 737, Queens County, New York","ny","140","00","ACSSF","0007005",,,,,"36","081",,,,"073700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,83634
"36081073900","14000US36081073900","Census Tract 739","Census Tract 739, Queens County, New York","ny","140","00","ACSSF","0007006",,,,,"36","081",,,,"073900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425,97716
"36081074100","14000US36081074100","Census Tract 741","Census Tract 741, Queens County, New York","ny","140","00","ACSSF","0007007",,,,,"36","081",,,,"074100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,78750
"36081074300","14000US36081074300","Census Tract 743","Census Tract 743, Queens County, New York","ny","140","00","ACSSF","0007008",,,,,"36","081",,,,"074300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4082,69138
"36081074500","14000US36081074500","Census Tract 745","Census Tract 745, Queens County, New York","ny","140","00","ACSSF","0007009",,,,,"36","081",,,,"074500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4014,44006
"36081074700","14000US36081074700","Census Tract 747","Census Tract 747, Queens County, New York","ny","140","00","ACSSF","0007010",,,,,"36","081",,,,"074700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705,86034
"36081074900","14000US36081074900","Census Tract 749","Census Tract 749, Queens County, New York","ny","140","00","ACSSF","0007011",,,,,"36","081",,,,"074900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429,163750
"36081075701","14000US36081075701","Census Tract 757.01","Census Tract 757.01, Queens County, New York","ny","140","00","ACSSF","0007012",,,,,"36","081",,,,"075701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022,96179
"36081075702","14000US36081075702","Census Tract 757.02","Census Tract 757.02, Queens County, New York","ny","140","00","ACSSF","0007013",,,,,"36","081",,,,"075702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898,108990
"36081076901","14000US36081076901","Census Tract 769.01","Census Tract 769.01, Queens County, New York","ny","140","00","ACSSF","0007014",,,,,"36","081",,,,"076901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4407,88971
"36081076902","14000US36081076902","Census Tract 769.02","Census Tract 769.02, Queens County, New York","ny","140","00","ACSSF","0007015",,,,,"36","081",,,,"076902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186,65000
"36081077300","14000US36081077300","Census Tract 773","Census Tract 773, Queens County, New York","ny","140","00","ACSSF","0007016",,,,,"36","081",,,,"077300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093,73500
"36081077500","14000US36081077500","Census Tract 775","Census Tract 775, Queens County, New York","ny","140","00","ACSSF","0007017",,,,,"36","081",,,,"077500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234,86319
"36081077902","14000US36081077902","Census Tract 779.02","Census Tract 779.02, Queens County, New York","ny","140","00","ACSSF","0007018",,,,,"36","081",,,,"077902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829,84375
"36081077903","14000US36081077903","Census Tract 779.03","Census Tract 779.03, Queens County, New York","ny","140","00","ACSSF","0007019",,,,,"36","081",,,,"077903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166,80325
"36081077904","14000US36081077904","Census Tract 779.04","Census Tract 779.04, Queens County, New York","ny","140","00","ACSSF","0007020",,,,,"36","081",,,,"077904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5781,78348
"36081077905","14000US36081077905","Census Tract 779.05","Census Tract 779.05, Queens County, New York","ny","140","00","ACSSF","0007021",,,,,"36","081",,,,"077905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,82355
"36081077906","14000US36081077906","Census Tract 779.06","Census Tract 779.06, Queens County, New York","ny","140","00","ACSSF","0007022",,,,,"36","081",,,,"077906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3388,64614
"36081077907","14000US36081077907","Census Tract 779.07","Census Tract 779.07, Queens County, New York","ny","140","00","ACSSF","0007023",,,,,"36","081",,,,"077907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,57827
"36081077908","14000US36081077908","Census Tract 779.08","Census Tract 779.08, Queens County, New York","ny","140","00","ACSSF","0007024",,,,,"36","081",,,,"077908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760,51500
"36081078800","14000US36081078800","Census Tract 788","Census Tract 788, Queens County, New York","ny","140","00","ACSSF","0007025",,,,,"36","081",,,,"078800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865,93807
"36081079000","14000US36081079000","Census Tract 790","Census Tract 790, Queens County, New York","ny","140","00","ACSSF","0007026",,,,,"36","081",,,,"079000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633,75000
"36081079200","14000US36081079200","Census Tract 792","Census Tract 792, Queens County, New York","ny","140","00","ACSSF","0007027",,,,,"36","081",,,,"079200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414,81438
